"id","university","faculty","title","title_type","duration","entry_conditions","location","phone_number","web","email"
"873","Instituto Universitario Escuela de Medicina del Hospital Italiano","Instituto Universitario Escuela de Medicina del Hospital Italiano - UA","Licenciado en Enfermería","Grado","4 Años","Asistencia y Aprobación a Curso de Ingreso o Nivelación","Potosi 4240 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(011) 49590200 Int. 9460","https://www1.hospitalitaliano.org.ar/#!/edu/home/principal/inicio","instituto.universitario@hospitalitaliano.org.ar"
"874","Instituto Universitario Escuela de Medicina del Hospital Italiano","Instituto Universitario Escuela de Medicina del Hospital Italiano - UA","Licenciado en Kinesiología y Fisioterapia","Grado","4 Años","Asistencia y Aprobación a Curso de Ingreso o Nivelación","Potosi 4240 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(011) 49590200 Int. 9460","https://www1.hospitalitaliano.org.ar/#!/edu/home/principal/inicio","instituto.universitario@hospitalitaliano.org.ar"
"875","Instituto Universitario Escuela de Medicina del Hospital Italiano","Instituto Universitario Escuela de Medicina del Hospital Italiano - UA","Licenciado en Producción de Bioimágenes","Grado","4 Años","Asistencia y Aprobación a Curso de Ingreso o Nivelación","Potosi 4240 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(011) 49590200 Int. 9460","https://www1.hospitalitaliano.org.ar/#!/edu/home/principal/inicio","instituto.universitario@hospitalitaliano.org.ar"
"876","Instituto Universitario Escuela de Medicina del Hospital Italiano","Instituto Universitario Escuela de Medicina del Hospital Italiano - UA","Médico","Grado","6 Años","Asistencia y Aprobación a Curso de Ingreso o Nivelación","Potosi 4240 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(011) 49590200 Int. 9460","https://www1.hospitalitaliano.org.ar/#!/edu/home/principal/inicio","instituto.universitario@hospitalitaliano.org.ar"
"877","Instituto Universitario Escuela de Medicina del Hospital Italiano","Instituto Universitario Escuela de Medicina del Hospital Italiano - UA","Técnico Universitario en Radiología","Título Intermedio","2.5 Años","Asistencia a Curso de Ingreso o Nivelación","Potosi 4240 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(011) 49590200 Int. 9460","https://www1.hospitalitaliano.org.ar/#!/edu/home/principal/inicio","instituto.universitario@hospitalitaliano.org.ar"
"878","Instituto Universitario Escuela Superior de Economía y Administración de Empresas","Departamento de Administración y Formación Empresarial","Licenciado en Administración de Empresas","Grado","4 Años","Entrevista de Admisión","Uriarte 2472 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(011) 47735825","https://www.eseade.edu.ar/","pin@eseade.edu.ar"
"879","Instituto Universitario Escuela Superior de Economía y Administración de Empresas","Departamento de Arte y Curaduría","Licenciado en Curaduría y Gestión de Arte","Grado","4 Años","Entrevista de Admisión","Uriarte 2472 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(011) 47735825","https://www.eseade.edu.ar/","pin@eseade.edu.ar"
"880","Instituto Universitario Escuela Superior de Economía y Administración de Empresas","Departamento de Humanidades y Comunicación","Licenciado en Gestión Educactiva - Ciclo de Complementación Curricular","Ciclo de Complementación Curricular","2 Años","Entrevista de Admisión","Uriarte 2472 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(011) 47735825","https://www.eseade.edu.ar/","pin@eseade.edu.ar"
"881","Instituto Universitario Escuela Superior de Economía y Administración de Empresas","Rectorado","Licenciada/o en Gestión Educativa- Ciclo de Complementación Curricular","Ciclo de Complementación Curricular","2 Años","Entrevista de Admisión","Uriarte 2472 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(11) 47735825","www.eseade.edu.ar","pin@eseade.edu.ar"
"882","Instituto Universitario Escuela Superior de Economía y Administración de Empresas","Rectorado","Licenciado en Administración de Empresas","Grado","4 Años","Entrevista de Admisión","Uriarte 2472 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(11) 47735825","www.eseade.edu.ar","pin@eseade.edu.ar"
"883","Instituto Universitario Escuela Superior de Economía y Administración de Empresas","Rectorado","Licenciado en Curaduría y Gestión de Arte","Grado","4 Años","Entrevista de Admisión","Uriarte 2472 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(11) 47735825","www.eseade.edu.ar","pin@eseade.edu.ar"
"884","Instituto Universitario Escuela Superior de Economía y Administración de Empresas","Sede Central","Licenciado en Administración de Empresas","Grado","4 Años","Entrevista de Admisión","Uriarte 2472 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(011) 47735825","www.eseade.edu.ar","pin@eseade.edu.ar"
"885","Instituto Universitario Escuela Superior de Economía y Administración de Empresas","Sede Central","Licenciado en Curaduría y Gestión de Arte","Grado","4 Años","Entrevista de Admisión","Uriarte 2472 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(011) 47735825","www.eseade.edu.ar","pin@eseade.edu.ar"
"886","Instituto Universitario Escuela Superior de Economía y Administración de Empresas","Sede Central","Licenciado en Gestión Educativa - Ciclo de Complementación Curricular","Ciclo de Complementación Curricular","2 Años","Consulte con la Institución","Uriarte 2472 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(011) 47735825","www.eseade.edu.ar","pin@eseade.edu.ar"
"887","Instituto Universitario Escuela Superior de Economía y Administración de Empresas","Sede Central","Licenciado en Gestión Empresaria Internacional","Grado","4 Años","Entrevista de Admisión","Uriarte 2472 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(011) 47735825","www.eseade.edu.ar","pin@eseade.edu.ar"
"888","Instituto Universitario para el Desarrollo Productivo y Tecnológico Empresarial de la Argentina","Rectorado","Licenciado/a en Biotecnología","Grado","10 Cuatrimestres","Asistencia a Curso de Ingreso o Nivelación","Sánchez de Loria 2364 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(11) 52630976","www.iudpt.edu.ar","hernanagrecco@gmail.com"
"889","Instituto Universitario para el Desarrollo Productivo y Tecnológico Empresarial de la Argentina","Rectorado","Técnico/a Universitario/a en Bioingeniería","Otros Pregrados","3 Años","Asistencia a Curso de Ingreso o Nivelación","Sánchez de Loria 2364 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(11) 52630976","www.iudpt.edu.ar","hernanagrecco@gmail.com"
"890","Instituto Universitario para el Desarrollo Productivo y Tecnológico Empresarial de la Argentina","Rectorado","Técnico/a Universitario/a en Biotecnología","Otros Pregrados","3 Años","Asistencia a Curso de Ingreso o Nivelación","Sánchez de Loria 2364 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(11) 52630976","www.iudpt.edu.ar","hernanagrecco@gmail.com"
"891","Instituto Universitario River Plate","Departamento de Economia y Administracion del Deporte","Analista Universitario en Administración","Título Intermedio","2 Años","Asistencia a Curso de Ingreso o Nivelación","Figueroa Alcorta 7597 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(011) 47891143","www.iuriverplate.edu.ar","ryacopi@iuriverplate.edu.ar"
"892","Instituto Universitario River Plate","Departamento de Economia y Administracion del Deporte","Licenciado/a en Administración del Deporte - Ciclo de Complementación Curricular","Ciclo de Complementación Curricular","3 Cuatrimestres","Entrevista de Admisión","Figueroa Alcorta 7597 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(011) 47891143","www.iuriverplate.edu.ar","ryacopi@iuriverplate.edu.ar"
"893","Instituto Universitario River Plate","Departamento de Economia y Administracion del Deporte","Licenciado/a en Administración del Deporte - Ciclo de Complementación Curricular - MD","Ciclo de Complementación Curricular","4 Cuatrimestres","Entrevista de Admisión","Figueroa Alcorta 7597 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(011) 47891143","www.iuriverplate.edu.ar","ryacopi@iuriverplate.edu.ar"
"894","Instituto Universitario River Plate","Departamento de Economia y Administracion del Deporte","Licenciado/a en Administración del Deporte - MD","Grado","4 Años","Asistencia a Curso de Ingreso o Nivelación","Figueroa Alcorta 7597 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(011) 47891143","www.iuriverplate.edu.ar","ryacopi@iuriverplate.edu.ar"
"895","Instituto Universitario River Plate","Departamento de Economia y Administracion del Deporte","Licenciado/a en Marketing Deportivo- Ciclo de Complementación Curricular","Ciclo de Complementación Curricular","3 Cuatrimestres","Entrevista de Admisión","Figueroa Alcorta 7597 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(011) 47891143","www.iuriverplate.edu.ar","ryacopi@iuriverplate.edu.ar"
"896","Instituto Universitario River Plate","Departamento de Economia y Administracion del Deporte","Licenciado/a en Marketing Deportivo- Ciclo de Complementación Curricular- MD","Ciclo de Complementación Curricular","4 Cuatrimestres","Entrevista de Admisión","Figueroa Alcorta 7597 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(011) 47891143","www.iuriverplate.edu.ar","ryacopi@iuriverplate.edu.ar"
"897","Instituto Universitario River Plate","Departamento de Economia y Administracion del Deporte","Licenciado/a en Marketing Deportivo- MD","Grado","4 Años","Entrevista de Admisión","Figueroa Alcorta 7597 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(011) 47891143","www.iuriverplate.edu.ar","ryacopi@iuriverplate.edu.ar"
"898","Instituto Universitario River Plate","Departamento de Economia y Administracion del Deporte","Licenciado en Administración","Grado","4 Años","Asistencia a Curso de Ingreso o Nivelación","Figueroa Alcorta 7597 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(011) 47891143","www.iuriverplate.edu.ar","ryacopi@iuriverplate.edu.ar"
"899","Instituto Universitario River Plate","Departamento de Economia y Administracion del Deporte","Licenciado en Administración del Deporte","Grado","4 Años","Asistencia a Curso de Ingreso o Nivelación","Figueroa Alcorta 7597 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(011) 47891143","www.iuriverplate.edu.ar","ryacopi@iuriverplate.edu.ar"
"900","Instituto Universitario River Plate","Departamento de Economia y Administracion del Deporte","Licenciado en Marketing Deportivo","Grado","4 Años","Asistencia a Curso de Ingreso o Nivelación","Figueroa Alcorta 7597 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(011) 47891143","www.iuriverplate.edu.ar","ryacopi@iuriverplate.edu.ar"
"901","Instituto Universitario River Plate","Departamento de Educacion y Deporte","Licenciado/a en Actividad Física y Deporte- Ciclo de Complementación Curricular- MD","Ciclo de Complementación Curricular","3 Cuatrimestres","Entrevista de Admisión","Figueroa Alcorta 7597 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(011) 47891143","www.iuriverplate.edu.ar","mhernandez@iuriverplate.edu.ar"
"902","Instituto Universitario River Plate","Departamento de Educacion y Deporte","Licenciado/a en Educación Física- MD","Grado","4 Años","Asistencia a Curso de Ingreso o Nivelación","Figueroa Alcorta 7597 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(011) 47891143","www.iuriverplate.edu.ar","mhernandez@iuriverplate.edu.ar"
"903","Instituto Universitario River Plate","Departamento de Educacion y Deporte","Licenciado/a en Periodismo Deportivo - Ciclo de Complementación Curricular","Ciclo de Complementación Curricular","3 Cuatrimestres","Entrevista de Admisión","Figueroa Alcorta 7597 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(011) 47891143","www.iuriverplate.edu.ar","mhernandez@iuriverplate.edu.ar"
"904","Instituto Universitario River Plate","Departamento de Educacion y Deporte","Licenciado/a en Periodismo Deportivo - Ciclo de Complementación Curricular - MD","Ciclo de Complementación Curricular","4 Cuatrimestres","Entrevista de Admisión","Figueroa Alcorta 7597 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(011) 47891143","www.iuriverplate.edu.ar","mhernandez@iuriverplate.edu.ar"
"905","Instituto Universitario River Plate","Departamento de Educacion y Deporte","Licenciado en Actividad Física y Deporte","Ciclo de Complementación Curricular","3 Cuatrimestres","Entrevista de Admisión","Figueroa Alcorta 7597 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(011) 47891143","www.iuriverplate.edu.ar","mhernandez@iuriverplate.edu.ar"
"906","Instituto Universitario River Plate","Departamento de Educacion y Deporte","Licenciado en Educación Física","Grado","4 Años","Asistencia a Curso de Ingreso o Nivelación","Figueroa Alcorta 7597 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(011) 47891143","www.iuriverplate.edu.ar","mhernandez@iuriverplate.edu.ar"
"907","Instituto Universitario River Plate","Departamento de Educacion y Deporte","Profesor/a Universitario/a en Educación Física - MD","Grado","4 Años","Asistencia a Curso de Ingreso o Nivelación","Figueroa Alcorta 7597 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(011) 47891143","www.iuriverplate.edu.ar","mhernandez@iuriverplate.edu.ar"
"908","Instituto Universitario River Plate","Departamento de Educacion y Deporte","Profesor Universitario en Educación Física","Grado","4 Años","Asistencia a Curso de Ingreso o Nivelación","Figueroa Alcorta 7597 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(011) 47891143","www.iuriverplate.edu.ar","mhernandez@iuriverplate.edu.ar"
"909","Pontificia Universidad Católica Argentina Santa María de los Buenos Aires","Facultad de Artes y Ciencias Musicales","Licenciado/a en Arte Interactivo","Grado","4 Años","Asistencia y Aprobación a Curso de Ingreso o Nivelación","Av. Alicia Moreau de Justo 1500 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(011) 08102200822","www.uca.edu.ar","ingreso@uca.edu.ar"
"910","Pontificia Universidad Católica Argentina Santa María de los Buenos Aires","Facultad de Artes y Ciencias Musicales","Licenciado/a en Piano y Música de Cámara","Grado","4 Años","Asistencia y Aprobación a Curso de Ingreso o Nivelación","Av. Alicia Moreau de Justo 1500 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(011) 08102200822","www.uca.edu.ar","ingreso@uca.edu.ar"
"911","Pontificia Universidad Católica Argentina Santa María de los Buenos Aires","Facultad de Artes y Ciencias Musicales","Licenciado en Composición","Grado","5 Años","Asistencia y Aprobación a Curso de Ingreso o Nivelación","Av. Alicia Moreau de Justo 1500 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(011) 08102200822","www.uca.edu.ar","ingreso@uca.edu.ar"
"912","Pontificia Universidad Católica Argentina Santa María de los Buenos Aires","Facultad de Artes y Ciencias Musicales","Licenciado en Dirección Orquestal","Grado","5 Años","Asistencia y Aprobación a Curso de Ingreso o Nivelación","Av. Alicia Moreau de Justo 1500 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(011) 08102200822","www.uca.edu.ar","ingreso@uca.edu.ar"
"913","Pontificia Universidad Católica Argentina Santa María de los Buenos Aires","Facultad de Artes y Ciencias Musicales","Licenciado en Música Cinematográfica","Grado","5 Años","Consulte con la Institución","Av. Alicia Moreau de Justo 1500 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(011) 08102200822","www.uca.edu.ar","ingreso@uca.edu.ar"
"914","Pontificia Universidad Católica Argentina Santa María de los Buenos Aires","Facultad de Artes y Ciencias Musicales","Licenciado en Música Popular","Grado","5 Años","Consulte con la Institución","Av. Alicia Moreau de Justo 1500 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires","(011) 08102200822","www.uca.edu.ar","ingreso@uca.edu.ar"
